epoch,train_loss,val_loss,val_next_token_acc,test_final_word_acc
1,3.9407015331720903,3.5090933494197514,,
2,2.967371342545849,2.772099689372535,,
3,2.587636499081628,2.582214584628355,,
4,2.469939676381774,2.5020722671619895,,
5,2.409358865123684,2.454752820209392,,
6,2.3663479877730547,2.422378303935227,,
7,2.340076034351931,2.408543058969442,,
8,2.32529942059921,2.396820383164489,,
9,2.30372065204685,2.3874999087991067,,
10,2.295893188250267,2.384800100789487,0.27978515625,0.0
11,2.277786093243098,2.4625154814673857,,
12,2.245807680033021,2.4087513141261723,,
13,2.211369457891432,2.3615278827333914,,
14,2.1645185543318926,2.2962492901144675,,
15,2.101450689768387,2.243930828224108,,
16,2.030218942690704,2.174715185628354,,
17,1.9717830055851047,2.108780409525899,,
18,1.9082263243400444,2.056298047593496,,
19,1.8486675892846058,2.0128631452912265,,
20,1.7963159993543463,1.9693289659555675,0.43562875325122397,0.0
21,1.7430654178231448,1.915072825348493,,
22,1.6912343724299286,1.8673125829511477,,
23,1.655347900875544,1.8334611700576486,,
24,1.6182196847463057,1.788325963668453,,
25,1.5931721824710652,1.7714372433505012,,
26,1.557991506689686,1.747953244783346,,
27,1.5329169540081995,1.702343576162764,,
28,1.5011239051818848,1.710415817001491,,
29,1.4842816126548637,1.65968810586096,,
30,1.4533499459088859,1.644195452477168,0.5276109002065483,0.0
31,1.4332651021116871,1.6340762388358996,,
32,1.4147217495966766,1.6328354622553853,,
33,1.3962167420629727,1.604162989310848,,
34,1.3882521087840451,1.5908597927649044,,
35,1.370571914365736,1.5700918922146547,,
36,1.3540344197871321,1.5463906549712987,,
37,1.3421021275601144,1.5509582040379348,,
38,1.3300665899858637,1.5480793506196402,,
39,1.3220172231480227,1.5293485956284607,,
40,1.307413778062594,1.5205474270200265,0.5676380096771726,0.0
41,1.302537463479123,1.5130351469354721,,
42,1.2908407247672646,1.48881542219699,,
43,1.285481020555658,1.4966011602901719,,
44,1.2725849192021257,1.486382647625451,,
45,1.2662990032616308,1.493515133857727,,
46,1.260653536198503,1.4829529824766141,,
47,1.2458690020997645,1.4807625522891295,,
48,1.2458100440138478,1.4661657011624678,,
49,1.2393410811989993,1.456788939179726,,
50,1.2388843782877519,1.4637996108786573,0.587885246136781,0.0
51,1.2336883625741732,1.4573233926180498,,
52,1.222578264899173,1.451395800970133,,
53,1.2192033165592258,1.4453197196849341,,
54,1.2162872653896526,1.4353390445986998,,
55,1.209402130822004,1.4334169383187896,,
56,1.2021487021850328,1.4095349890514486,,
57,1.1999769998809038,1.4236648256338915,,
58,1.194473539368581,1.4161120329088377,,
59,1.1889257006726022,1.4086164999934077,,
60,1.1869430036868078,1.4110901911281846,0.600902095126989,0.0
61,1.1824417558767029,1.4060926043871538,,
62,1.177964644916987,1.3978604448651804,,
63,1.1711945493342513,1.4043106222615658,,
64,1.1667655686200675,1.393908382619469,,
65,1.1714822942927732,1.402531186353813,,
66,1.1658380657939587,1.3835072702574498,,
67,1.1568958496643325,1.3802075571226842,,
68,1.1563283144417456,1.3898499717990171,,
69,1.1563325312178014,1.3849301708554758,,
70,1.153125253774352,1.3708840863218585,0.6129262450275398,0.00019406171162429653
71,1.150075338654599,1.3746083523463277,,
72,1.1446810354620724,1.375926907780101,,
73,1.149827623771409,1.3742486909755225,,
74,1.1390086816529097,1.367921432245125,,
75,1.138908802452734,1.3744837381307362,,
76,1.1418952335745602,1.3805129933125764,,
77,1.1358228780455508,1.3639247000796124,,
78,1.1432903338286837,1.368929742609413,,
79,1.1267148135072094,1.347635007599025,,
80,1.1299382832090734,1.3578940676253977,0.6196492263999388,0.0
81,1.130145050711551,1.3574800711233639,,
82,1.1214695037421534,1.3505886133434704,,
83,1.1278845879991175,1.367609661759682,,
84,1.125256439386788,1.353565658180459,,
85,1.1220994177511183,1.353751846887533,,
86,1.115409273212239,1.3491224270422482,,
87,1.1137067806922782,1.349416272154132,,
88,1.110717288518356,1.3537133110379709,,
89,1.1226204007358875,1.3444325298938937,,
90,1.107664009272042,1.3399820524511985,0.6235255938264994,0.0
91,1.1044185060565754,1.3374622597277743,,
92,1.1091062093185167,1.343942178105845,,
93,1.114693354752104,1.328120552220391,,
94,1.0981072227833635,1.3475489431214565,,
95,1.0976042161553592,1.3398915853315188,,
96,1.099658456899352,1.3447348689570011,,
97,1.1009817446692516,1.348751579673545,,
98,1.0920416157124406,1.345587545228236,,
99,1.0963215706712108,1.3485872710792763,,
100,1.0947807542348311,1.3391439822113629,0.6297190559975521,0.00038812342324859306
101,1.097203571917647,1.3297926546300498,,
102,1.0894588696754586,1.339899579298149,,
