epoch,train_loss,val_loss,val_next_token_acc,test_final_word_acc
1,4.470020021711077,4.285551401285025,,
2,3.9023575271878923,3.683489579420823,,
3,3.5329631056104387,3.43567588696113,,
4,3.2435476779937744,3.130122551551232,,
5,2.963880641119821,2.911033318592952,,
6,2.780504056385585,2.7589736718397875,,
7,2.6431824820382253,2.6424129651143002,,
8,2.5393852165767123,2.564176788696876,,
9,2.4712111609322682,2.5076135855454664,,
10,2.4217871257237027,2.4699926651441135,0.2903785285342717,0.0
11,2.38983576638358,2.4432956072000356,,
12,2.364928722381592,2.427658145244305,,
13,2.347855874470302,2.4122648055736837,,
14,2.331042460032872,2.4013408697568455,,
15,2.3259673288890292,2.3935626561825094,,
16,2.3175913436072215,2.392340614245488,,
17,2.3048960651670183,2.381443748107323,,
18,2.3001464435032437,2.391839916889484,,
19,2.288514086178371,2.4057261118522058,,
20,2.2817851986203874,2.4154632091522217,0.28306745811658507,0.0
21,2.258259109088353,2.4018026498647838,,
22,2.243677122252328,2.381528010735145,,
23,2.2336138657161166,2.385586692736699,,
24,2.216808353151594,2.3812664930637064,,
25,2.209526981626238,2.3771537450643687,,
26,2.20528290952955,2.3727243496821475,,
27,2.1903840814317976,2.365110452358539,,
28,2.182587913104466,2.362293839454651,,
29,2.1698332003184726,2.338823144252484,,
30,2.1571495022092546,2.337861565443186,0.3153400397796818,0.0
31,2.1342035872595653,2.310356782032893,,
32,2.1197622503553117,2.27912228841048,,
33,2.09464168548584,2.2793400562726536,,
34,2.074813110487802,2.240151937191303,,
35,2.057205625942775,2.204141671840961,,
36,2.038396426609584,2.213913138096149,,
37,2.013890172754015,2.1852412774012637,,
38,1.9795825140816825,2.1460753679275513,,
39,1.953374249594552,2.1101556649574866,,
40,1.9248397861208235,2.063105665720426,0.4013432814412485,0.0
41,1.892325256552015,2.0547203834240255,,
42,1.863886765071324,2.008686799269456,,
43,1.844552559512002,1.979160446387071,,
44,1.8128284982272558,1.9667703004983754,,
45,1.7851550238473075,1.949142295580644,,
46,1.7670747808047704,1.917399709041302,,
47,1.7389362113816398,1.8797057912899897,,
48,1.71931015593665,1.8751267790794373,,
49,1.6899455530302865,1.846392429791964,,
50,1.6649199383599418,1.8312524511263921,0.4734654700887393,0.0
51,1.6495291250092643,1.8031843212934642,,
52,1.6349850807871138,1.7907564227397625,,
53,1.6161938905715942,1.7781818096454327,,
54,1.5945212585585458,1.7653225797873278,,
55,1.5899306280272347,1.738620780981504,,
56,1.5620266199111938,1.743741328899677,,
57,1.5584292326654707,1.7188260646966786,,
58,1.5431881291525704,1.713536560535431,,
59,1.526884240763528,1.6999875628031218,,
60,1.5149821894509452,1.693210102044619,0.5134166778228274,0.0
61,1.5043562650680542,1.6785633976642902,,
62,1.4992108345031738,1.666424797131465,,
63,1.4793081709316798,1.6704420722447908,,
64,1.4699921267373222,1.6614872492276704,,
65,1.4632577810968672,1.645741187609159,,
66,1.4576704161507743,1.62634349327821,,
67,1.4449624419212341,1.6246793545209444,,
68,1.4448498828070504,1.6145646617962763,,
69,1.4286174944468908,1.6039555302033057,,
70,1.423256209918431,1.603430830515348,0.5386244214733782,0.0
71,1.4119111129215784,1.5973043120824373,,
72,1.4064950006348746,1.5886467603536754,,
73,1.401780801159995,1.587227729650644,,
74,1.3942044036728996,1.5740371896670415,,
75,1.3878731387002128,1.5743155479431152,,
76,1.3787251114845276,1.5650656039898212,,
77,1.371871931212289,1.5575791597366333,,
78,1.365029786314283,1.5560619418437664,,
79,1.3601263165473938,1.5501851714574373,,
80,1.3512632761682783,1.5502255375568683,0.555999942625459,0.0
81,1.3496542743274145,1.5371053769038274,,
82,1.343135075909751,1.5350046341235821,,
83,1.337391666003636,1.5320549332178557,,
84,1.3339459300041199,1.5256709135495699,,
85,1.3292686172894068,1.521595666041741,,
86,1.3244959456580025,1.5204524672948396,,
87,1.3266812648091997,1.5214108503781831,,
88,1.3180759123393468,1.5169142622214098,,
89,1.3124160766601562,1.5094079650365388,,
90,1.3066667744091578,1.5050317828471844,0.5702909845471236,0.0
91,1.3109923771449499,1.5015034125401423,,
92,1.2960743137768336,1.496163533284114,,
93,1.2949929322515215,1.498766105908614,,
94,1.291885793209076,1.4896701207527747,,
95,1.292433704648699,1.4937539742543147,,
96,1.2897030796323503,1.4851853618255029,,
97,1.2849902680941991,1.4886370301246643,,
98,1.2764621121542794,1.4838049457623408,,
99,1.276058520589556,1.4802061869547918,,
100,1.2733755196843828,1.4763521139438336,0.5786748393512852,0.0
101,1.2750767639705114,1.4641752609839807,,
102,1.2688341651644026,1.4735081058282118,,
103,1.2717124734606062,1.4644616337922902,,
104,1.2580929228237696,1.4589445407573993,,
105,1.270291771207537,1.4562541429813092,,
106,1.2605817914009094,1.4626759932591364,,
107,1.2544275862830025,1.4557260733384352,,
