epoch,train_loss,val_loss,val_next_token_acc,test_final_word_acc
1,10.562659013466757,10.55199950632423,,
2,9.857508815702845,10.020023644572557,,
3,9.04322802434202,9.24226899580522,,
4,8.15511121906218,8.300978882144197,,
5,7.203618901674865,7.446806454899336,,
6,6.381448862982578,6.776473560718575,,
7,5.7443477521177195,6.43917675210972,,
8,5.410907792263344,6.216031170854665,,
9,5.187359622267426,6.062564647558964,,
10,5.102512922443327,5.922949694623851,0.1418593353426396,0.0
11,4.934545845281883,5.856958264052266,,
12,4.853667743870469,5.831842446568037,,
13,4.755943212352816,5.808928557116576,,
14,4.727211748967405,5.762629932827419,,
15,4.690193395145604,5.770173145062996,,
16,4.638378307467601,5.693304307533033,,
17,4.609718432191943,5.749589149398033,,
18,4.556855662924344,5.669976552327474,,
19,4.508961786989306,5.685750922771415,,
20,4.519876018899386,5.705212862804682,0.15197444083121828,0.00019406171162429653
21,4.431834392860288,5.558479135686701,,
22,4.403159860704766,5.623830848269993,,
23,4.398064089603111,5.574421521389123,,
24,4.364856805957731,5.565023157331678,,
25,4.348830613933626,5.568579476289075,,
26,4.285296924778672,5.537915046768959,,
27,4.2764524788152976,5.533967658726856,,
28,4.211990688667923,5.463539898997605,,
29,4.224322139239702,5.476816798701431,,
30,4.2109311604108965,5.424605249154447,0.1741627339784264,0.0
31,4.223646535248053,5.406536834408539,,
32,4.163503111385908,5.422482220813482,,
33,4.135500989976476,5.398654846229938,,
34,4.1271921415798,5.355703652507127,,
35,4.089619828052208,5.338510860096324,,
36,4.126170119301218,5.367720854402792,,
37,4.054032376555146,5.325408025221392,,
38,4.064578240035011,5.282240857981672,,
39,4.050992117553461,5.299829473399153,,
40,4.041844844818115,5.243683034723455,0.197473826142132,0.0
41,4.020980385483289,5.295438448588054,,
42,4.050318076962331,5.251797059569696,,
43,4.015223049726642,5.199074855958573,,
44,4.00187418499931,5.206231666333748,,
45,4.001085347816592,5.197840136711044,,
46,3.9975573782060967,5.239957221830734,,
47,4.005231564162208,5.239273124270969,,
48,3.9614583703338124,5.184501436021593,,
49,3.949192140923172,5.149058857349434,,
50,3.9590016974777473,5.150452575298271,0.21102920764593908,0.0
51,3.9279620725600446,5.163952177221125,,
52,3.956471963006942,5.172029384458908,,
53,3.8949081233290377,5.13289399580522,,
54,3.9203023206992227,5.1613897313975325,,
55,3.9079082793876774,5.097426226644805,,
56,3.8824408836052067,5.116231301818231,,
57,3.8723879212238748,5.115925523969862,,
58,3.8849906178771474,5.085384619356406,,
59,3.875458197515519,5.096838122666484,,
60,3.8436807804420345,5.092578353303852,0.21878470019035534,0.00019406171162429653
61,3.8714555834160476,5.059987169323546,,
62,3.8517537390599483,5.0675902607465035,,
63,3.802705936744565,5.07201979377053,,
64,3.816453499872176,5.030149243094704,,
65,3.8354125218313246,5.08824318587178,,
66,3.8123929109729704,5.061235071432711,,
67,3.815326909549901,5.012220652416499,,
68,3.7877922800720714,5.039871244719534,,
69,3.7903402398844235,5.053378109980112,,
70,3.773564377769095,5.016659076767739,0.2206634676395939,0.0
71,3.791432638637355,5.015168242984348,,
72,3.776701591053947,5.0212853316104775,,
73,3.7580637619143626,5.011994472657792,,
74,3.740726068371632,5.022993940295595,,
75,3.7552629650616254,4.991488630121404,,
76,3.7553100507767474,5.0273790841150765,,
77,3.739031811229518,5.038613675820707,,
78,3.725976580479106,4.9817821329290215,,
79,3.7755470510388984,4.9554074797967465,,
80,3.7341742710989028,4.999021823960121,0.22913527125634517,0.00019406171162429653
81,3.7278486587962165,4.999856809172967,,
82,3.766909583670194,5.005680450285324,,
83,3.710601947346672,5.000096841291948,,
84,3.713565513735912,4.975216176774767,,
85,3.6819408682526134,4.972179143115728,,
86,3.6936168631569286,4.993376057557385,,
87,3.6816969504121873,5.001357329012167,,
88,3.663920953625538,4.99866528462882,,
89,3.6905981790824014,4.958987125242599,,
90,3.6795443863165183,4.960623644819163,0.2306372937817259,0.0
91,3.66330334397613,4.972789624724725,,
92,3.700169829071545,4.976318966258656,,
93,3.704521339447772,4.976627181274722,,
94,3.652808208934596,4.955996879423507,,
95,3.6769838215874846,4.9363999270429515,,
96,3.639377164058998,4.980508052941524,,
97,3.6770354528896143,4.921257529595886,,
98,3.6473599965455104,4.909865827271433,,
99,3.636645532045208,4.9877831044823235,,
100,3.617109052470473,4.960475131718799,0.23362398873730963,0.0
101,3.6427712323235686,4.956478576467495,,
102,3.6143107023395475,4.950971314401338,,
103,3.5984242665963095,4.9470066349915784,,
104,3.6013892244120114,4.931643365609525,,
105,3.6230623839331453,4.9311081857392285,,
106,3.68326298526076,4.936194554723874,,
107,3.6092108624880432,4.9247330752286045,,
108,3.6097485276519277,4.909695846865875,,
109,3.5965436013018497,4.912582098835647,,
110,3.5845945115949287,4.914305181214304,0.2388339744606599,0.0
111,3.5956106850358305,4.900455970956822,,
112,3.6083776051880885,4.900901717369003,,
113,3.5708141991349516,4.8710115124480895,,
114,3.5780616783704913,4.879270717351123,,
115,3.593159624787628,4.886945575174659,,
116,3.6140292081676546,4.9010785757893265,,
117,3.595917091994989,4.912308678482518,,
118,3.566074742645514,4.879254471171986,,
119,3.5716057566345714,4.913061893347538,,
120,3.567348921885256,4.869556908655649,0.23827629282994925,0.00019406171162429653
121,3.589848522280083,4.906492994289206,,
122,3.5755251001139157,4.910892712949503,,
123,3.5842139134641555,4.885039917146317,,
124,3.568207154508497,4.87912868249296,,
125,3.573830162892576,4.892731603949961,,
126,3.5619012801373593,4.873355253778323,,
127,3.5364236909835065,4.852127518316712,,
128,3.5486634832913757,4.859905825720893,,
129,3.5299715956703563,4.8572447083213115,,
130,3.5263850962529415,4.8605019010678685,0.24122828759517767,0.0
131,3.5435708976182783,4.829500444007643,,
132,3.5626756011462604,4.845233633060648,,
133,3.5329314450748632,4.854295253753662,,
134,3.5317395554214226,4.811809607226439,,
135,3.5183925706832135,4.8536379602220325,,
136,3.516890283490791,4.85542354680071,,
137,3.505817081107468,4.888667429336394,,
138,3.5238119774177425,4.832583066188928,,
139,3.489271300737975,4.859086552051583,,
140,3.487899010298682,4.839434117981882,0.24206109216370558,0.0
141,3.5094073209606234,4.855676501688331,,
142,3.505104021947892,4.854876002880058,,
143,3.518882724105335,4.832155222844595,,
144,3.523703555591771,4.836061612524167,,
145,3.542603121429193,4.81499157048235,,
146,3.500579650284814,4.823772984321671,,
147,3.527508704388728,4.828988190853234,,
148,3.5085246054852597,4.842420674333669,,
149,3.5096714301187486,4.820886024320968,,
150,3.4985837232871133,4.819880047229805,0.24808157519035534,0.00019406171162429653
151,3.4938729278376845,4.81076982767895,,
152,3.497062225810817,4.822504708261201,,
153,3.48206277753486,4.837130132347647,,
154,3.4818231590458604,4.775406437690812,,
155,3.491382821661527,4.821395074478303,,
156,3.470154269796903,4.805919377490728,,
157,3.4957329953303105,4.78523520267371,,
158,3.4521741398045274,4.7778192963263,,
159,3.5072755579088555,4.753563081375276,,
160,3.462721453338373,4.815482385230787,0.24941257534898478,0.00038812342324859306
161,3.4693908183301083,4.840229366764878,,
162,3.494573405531586,4.804091771443685,,
163,3.478651300805514,4.795924952535918,,
164,3.484041096734219,4.799843282410593,,
165,3.4484421073413287,4.803973742205687,,
166,3.4532179011673225,4.808504340624569,,
167,3.3994947300582634,4.7643157063108506,,
168,3.4260237568714578,4.81762205470692,,
169,3.4524668083816277,4.785313904887498,,
170,3.4321549407771377,4.797944709508106,0.2501462365164975,0.0
171,3.4531406769987014,4.805483032958676,,
172,3.4611433451292943,4.766912725236681,,
173,3.44974820340266,4.766389726388334,,
174,3.455806845524272,4.8124417102698125,,
175,3.4785246927230085,4.788168040188876,,
176,3.4454457056326944,4.755051217897974,,
177,3.4537659434021495,4.776204663093644,,
178,3.4457022401153066,4.747287364921185,,
179,3.439469357005885,4.807888527109165,,
180,3.438361844078439,4.773924500051171,0.25274379362309646,0.0
181,3.4593249344434893,4.778601578991823,,
182,3.452639501602923,4.787971597729308,,
183,3.4408220893046897,4.81518820078686,,
184,3.414441210324647,4.790059243789827,,
185,3.44438841303841,4.803090731302897,,
186,3.434221314602211,4.71771628928907,,
187,3.4326989728896344,4.769744940478392,,
188,3.4384932205325267,4.775766382313738,,
189,3.4184347918776217,4.788337837566029,,
190,3.417379985090162,4.78045964000201,0.25442427427030456,0.0
191,3.424772813671925,4.7791984346177845,,
192,3.4349872909608434,4.740211616862904,,
193,3.426242636852577,4.786434231382428,,
194,3.4207319314362574,4.792718049251672,,
195,3.3994408083743735,4.758360159517538,,
196,3.4243660559419724,4.780827011724915,,
197,3.423126283239146,4.755814966529306,,
198,3.4160309893185974,4.758877903524072,,
199,3.4348717400285063,4.769235365318529,,
200,3.410978063208158,4.7395779339954105,0.2568235445748731,0.0
201,3.408041621817917,4.716959442755188,,
202,3.4213387536220865,4.770082642333676,,
203,3.4139378188086336,4.763989164371683,,
204,3.3978743318651543,4.769565211402045,,
205,3.425284053458542,4.74098602449051,,
206,3.404542293704924,4.774234800627737,,
207,3.427544800961604,4.729206976264414,,
208,3.400779962539673,4.771381045832778,,
209,3.4003735761173437,4.7603124223574245,,
210,3.4325525956075698,4.765498445491598,0.2575448128172589,0.0
211,3.408136137196275,4.754818189023721,,
212,3.3872112094378863,4.761815942899145,,
213,3.441945763884998,4.7635519239637585,,
214,3.384382490251885,4.7056793877572725,,
215,3.398940363868338,4.741381645202637,,
216,3.4001233929493386,4.725257753121732,,
217,3.3748823072089524,4.745527917688543,,
218,3.403079912310741,4.735717653024076,,
219,3.3789628411902757,4.737488091594041,,
220,3.4148174543849756,4.7456162288935495,0.2578992504758883,0.0
221,3.3899363885160354,4.748101181454128,,
222,3.375044979032923,4.750942153160018,,
223,3.3715153287668698,4.707602905504631,,
224,3.3877347688205908,4.707704197276723,,
225,3.3689781134245824,4.719356883655895,,
226,3.3867965448098105,4.710543536176585,,
227,3.378745165027556,4.711785995598995,,
228,3.381207372321457,4.706441951520516,,
229,3.3711221960724376,4.7326522451458555,,
230,3.3732145379801266,4.714785662564364,0.2614609771573604,0.0
231,3.3862715549156315,4.729255844848325,,
232,3.370823082376699,4.687686688972242,,
233,3.3766571771903116,4.694879300666578,,
234,3.402192463640307,4.717462428892501,,
235,3.387921524829552,4.73538199338046,,
236,3.342774164481241,4.709685662780145,,
237,3.360822349298196,4.7234479971606325,,
238,3.3417473308375625,4.722388937015726,,
239,3.3587337986367647,4.721574200524224,,
240,3.3618957644603293,4.732466081176141,0.2613717480964467,0.0
